gene	dEE	ASE	humallele	chpallele
SPTLC2	0.0381457745462944	0.0136601389624465	927.5	918.75
SPTSSA	0.502081278864851	0.574644657021382	1549	1039.75
SPTSSB	0.211529950021957	0.383328639551506	14	10.5
SPTY2D1	0.197614864053299	-0.203323478833823	360.75	415.5
SPTY2D1OS	0.0936630169664185	-0.111645355828909	42.5	46
SPX	0.179848006615588	0.656045598782639	38	23.75
SQLE	0.306764767644951	0.28380821671853	2055.5	1688.25
SQOR	0.13427191248366	-0.620066301677072	49.75	77
SQSTM1	0.108720155054033	-0.256881241724151	2740.25	3274.5
SRA1	0.145660740103474	-0.0376597866582981	698.5	717
SRARP	0	0	0	0
SRBD1	0.263476111196757	-0.410689222451629	289.75	385.5
SRCAP	0.147201093803812	0.0660008763288967	1849.5	1766.75
SRCIN1	0.364468147014197	-1.1926450779424	0.75	3
SRD5A1	0.435680826378171	0.49831254356575	364.5	257.75
SRD5A2	0.296152732661912	-2.50250034052918	0.5	7.5
SRD5A3	0.337324712340176	1.10951348474649	170	78.25
SREBF1	0.0345637778070724	0.00309879486407846	1746.75	1743
SREBF2	0.263707527207647	-0.6865187512831	3649.75	5874.5
SREK1	0.0814834358863964	0.018626127898015	1792	1769
SREK1IP1	0.190467381078013	0.291863577433138	509.5	416
SRF	0.181010278999278	0.0564058774468067	892.25	858
SRFBP1	0.355114989000097	0.56244770638333	150	101.25
SRGAP1	0.184371009569133	0.209330357994405	182.25	157.5
SRGAP2	0.54331082307728	0.251086307603146	606.25	509.25
SRGAP2B	0.186850079034705	3.85798099512757	13.5	0
SRGAP2C	0.190817108962151	4.6724253419715	24.5	0
SRGAP3	0.175871089860615	0.106065059495394	260	241.5
SRGN	1	4.57634937041645	40.75	0.75
SRI	0.830688277694819	-0.988852555874369	405	804.75
SRL	0.251177177104316	-4.84862294042934	7	229.5
SRM	0.171854843455816	0.00567618453220338	763	760
SRP14	0.160175262538429	-0.127947710274887	794.25	868
SRP19	0.190629863183281	-0.213905955448619	340	394.5
SRP54	0.126698337320927	-0.0511496423157393	331.5	343.5
SRP68	0.169547468919513	-0.0460850867625646	599.75	619.25
SRP72	0.131876501804055	0.0673335004178843	547.25	522.25
SRP9	0.22467032382747	0.338115915397461	1158.5	916.25
SRPK1	0.301132724420522	-0.116006420228666	470.75	510.25
